業態コード,業態名称,営業部コード,営業部名称,店舗コード,店舗名称,営業日,曜日,曜日区分,店休,天候,最高気温,最低気温,売上分類,売上実績,売上月次予算,売上予算比,売上累計予算比,売上前年,売上前年比,客数実績,組数実績,客数客単価,客数回転数,客数月次予算,客数予算比,客数前年,客数前年比,仕入月次予算,仕入実績,売上仕入率,累計仕入率,人件費月次予算,人件費実績,売上人件費率,累計人件費率,売上FL率,累計FL率,労働時間,人時売上,廃棄額,売上廃棄率,イベント
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/01,水,平日,,雨,16.0,12.0,計,572970,500000,1.1459,1.1459,404660,1.4159,263,103,2178.6,2.99,250,1.0520,179,1.4693,0,112157,0.1957,0.1957,0,98453,0.1718,0.1718,0.3676,0.3676,4518,7609.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/02,木,平日,,晴,16.0,11.0,計,365586,500000,0.7312,0.9386,538068,0.6794,162,61,2256.7,1.84,250,0.6480,238,0.6807,0,130881,0.3580,0.2589,0,124084,0.3394,0.2371,0.6974,0.4961,5707,3843.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/03,金,平日,,晴,21.0,8.0,計,620793,650000,0.9551,0.9451,487938,1.2723,250,99,2483.2,2.84,325,0.7692,211,1.1848,0,156795,0.2526,0.2564,0,104343,0.1681,0.2096,0.4207,0.4660,4878,7635.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/04,土,土曜,,雨,18.0,15.0,計,725410,800000,0.9068,0.9326,646687,1.1217,317,126,2288.4,3.60,400,0.7925,305,1.0393,0,305103,0.4206,0.3085,0,159876,0.2204,0.2130,0.6410,0.5216,7410,5873.8,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/05,日,日祝,,曇,22.0,16.0,計,634302,750000,0.8457,0.9122,668259,0.9492,266,106,2384.6,3.02,375,0.7093,314,0.8471,0,,0.0000,0.2415,0,150320,0.2370,0.2182,0.2370,0.4597,6929,5492.6,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/06,月,平日,,晴,22.0,14.0,計,601701,650000,0.9257,0.9145,450042,1.3370,230,81,2616.1,2.61,325,0.7077,196,1.1735,0,100676,0.1673,0.2288,0,100203,0.1665,0.2094,0.3339,0.4382,4568,7903.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/07,火,平日,,曇,18.0,10.0,計,469421,500000,0.9388,0.9173,629687,0.7455,191,67,2457.7,2.17,250,0.7640,221,0.8643,0,217007,0.4623,0.2563,0,93758,0.1997,0.2083,0.6620,0.4646,4305,6542.5,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/08,水,平日,,晴,18.0,7.0,計,374572,500000,0.7491,0.8999,482706,0.7760,161,65,2326.5,1.83,250,0.6440,202,0.7970,0,41327,0.1103,0.2438,0,87560,0.2338,0.2105,0.3441,0.4542,4044,5557.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/09,木,平日,,曇,19.0,9.0,計,702741,650000,1.0811,0.9214,503777,1.3949,282,76,2492.0,3.20,325,0.8677,204,1.3824,0,96349,0.1371,0.2290,0,114718,0.1632,0.2039,0.3003,0.4329,5202,8105.4,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/10,金,平日,,雨,20.0,14.0,計,509118,650000,0.7833,0.9068,531492,0.9579,199,78,2558.4,2.26,325,0.6123,227,0.8767,0,157385,0.3091,0.2363,0,102393,0.2011,0.2037,0.5103,0.4399,4685,6520.2,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/11,土,土曜,,晴,21.0,16.0,計,978777,900000,1.0875,0.9298,770781,1.2699,427,149,2292.2,4.85,450,0.9489,333,1.2823,0,354846,0.3625,0.2551,0,151649,0.1549,0.1964,0.5175,0.4515,7013,8374.0,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/12,日,日祝,,晴,22.0,15.0,計,825798,800000,1.0322,0.9403,899229,0.9183,357,136,2313.2,4.06,400,0.8925,388,0.9201,0,,0.0000,0.2266,0,137156,0.1661,0.1930,0.1661,0.4196,6393,7750.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/13,月,平日,,曇,21.0,14.0,計,660465,650000,1.0161,0.9461,422707,1.5625,233,80,2834.6,2.65,325,0.7169,212,1.0991,0,163534,0.2476,0.2283,0,94854,0.1436,0.1889,0.3912,0.4173,4330,9151.9,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/14,火,平日,,晴,25.0,15.0,計,358907,500000,0.7178,0.9334,599734,0.5984,162,70,2215.5,1.84,250,0.6480,270,0.6000,0,95493,0.2661,0.2299,0,94501,0.2633,0.1921,0.5294,0.4220,4408,4885.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/15,水,平日,,雨,20.0,15.0,計,591428,650000,0.9099,0.9318,572393,1.0333,234,74,2527.5,2.66,325,0.7200,249,0.9398,0,,0.0000,0.2148,0,104829,0.1772,0.1911,0.1772,0.4059,4891,7255.3,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/16,木,平日,,晴,22.0,14.0,計,658894,600000,1.0982,0.9416,564091,1.1681,241,89,2734.0,2.74,300,0.8033,265,0.9094,0,,0.0000,0.2001,0,113164,0.1717,0.1898,0.1717,0.3900,5199,7604.1,,0.0000,
0001,千房直営,000001,第1エリア,002   ,千日前本店,2026/04/17,金,平日,,晴,24.0,12.0,計,592025,600000,0.9867,0.9440,571418,1.0361,245,90,2416.4,2.78,300,0.8167,252,0.9722,0,,0.0000,0.1886,0,113057,0.1910,0.1899,0.1910,0.3785,5272,6737.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/01,水,平日,,雨,15.0,11.0,計,155917,230000,0.6779,0.6779,238307,0.6543,80,39,1949.0,0.91,121,0.6612,120,0.6667,0,42347,0.2716,0.2716,0,67299,0.4316,0.4316,0.7032,0.7032,3300,2834.9,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/02,木,平日,,晴,16.0,10.0,計,150853,130000,1.1604,0.8521,126943,1.1884,85,41,1774.7,0.97,68,1.2500,73,1.1644,0,30053,0.1992,0.2360,0,54789,0.3632,0.3980,0.5624,0.6340,2668,3392.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/03,金,平日,,晴,21.0,8.0,計,172390,160000,1.0774,0.9215,155638,1.1076,88,41,1959.0,1.00,84,1.0476,85,1.0353,0,136059,0.7893,0.4351,0,57081,0.3311,0.3739,1.1204,0.8090,2748,3764.0,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/04,土,土曜,,雨,19.0,14.0,計,276850,250000,1.1074,0.9818,254538,1.0877,145,55,1909.3,1.65,132,1.0985,142,1.0211,0,19126,0.0691,0.3010,0,98419,0.3555,0.3672,0.4246,0.6682,4583,3624.5,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/05,日,日祝,,曇,23.0,16.0,計,218340,230000,0.9493,0.9744,224865,0.9710,115,52,1898.6,1.31,121,0.9504,131,0.8779,0,,0.0000,0.2336,0,78876,0.3613,0.3658,0.3613,0.5994,3701,3539.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/06,月,平日,,晴,22.0,13.0,計,104426,100000,1.0443,0.9807,99378,1.0508,61,34,1711.9,0.69,53,1.1509,51,1.1961,0,65206,0.6244,0.2714,0,50520,0.4838,0.3773,1.1082,0.6487,2452,2555.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/07,火,平日,,曇,18.0,9.0,計,108967,170000,0.6410,0.9352,174633,0.6240,57,28,1911.7,0.65,89,0.6404,94,0.6064,0,41704,0.3827,0.2816,0,42615,0.3911,0.3785,0.7738,0.6602,2077,3147.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/08,水,平日,,晴,18.0,6.0,計,89093,120000,0.7424,0.9186,112973,0.7886,51,33,1746.9,0.58,63,0.8095,59,0.8644,0,51477,0.5778,0.3023,0,43384,0.4870,0.3861,1.0647,0.6884,2097,2549.2,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/09,木,平日,,曇,19.0,9.0,計,154256,120000,1.2855,0.9477,117547,1.3123,70,42,2203.7,0.80,63,1.1111,66,1.0606,0,29688,0.1925,0.2905,0,41395,0.2684,0.3734,0.4608,0.6639,2003,4620.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/10,金,平日,,雨,21.0,15.0,計,140201,100000,1.4020,0.9760,93062,1.5065,73,36,1920.6,0.83,53,1.3774,47,1.5532,0,105707,0.7540,0.3318,0,52800,0.3766,0.3737,1.1306,0.7055,2557,3289.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/11,土,土曜,,晴,22.0,15.0,計,262351,320000,0.8198,0.9501,317497,0.8263,148,69,1772.6,1.68,168,0.8810,164,0.9024,0,22002,0.0839,0.2963,0,89541,0.3413,0.3691,0.4252,0.6654,4226,3724.8,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/12,日,日祝,,晴,22.0,14.0,計,319805,260000,1.2300,0.9833,257056,1.2441,158,77,2024.1,1.80,137,1.1533,139,1.1367,0,,0.0000,0.2523,0,97130,0.3037,0.3594,0.3037,0.6117,4564,4204.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/13,月,平日,,曇,22.0,14.0,計,156727,100000,1.5673,1.0088,103365,1.5162,69,33,2271.4,0.78,53,1.3019,60,1.1500,0,33685,0.2149,0.2498,0,56253,0.3589,0.3593,0.5739,0.6091,2722,3454.7,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/14,火,平日,,曇,24.0,14.0,計,156839,130000,1.2065,1.0194,154074,1.0179,72,44,2178.3,0.82,68,1.0588,80,0.9000,0,,0.0000,0.2339,0,53372,0.3403,0.3581,0.3403,0.5920,2460,3825.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/15,水,平日,,雨,20.0,14.0,計,84762,100000,0.8476,1.0126,107194,0.7907,47,32,1803.4,0.53,53,0.8868,61,0.7705,0,,0.0000,0.2261,0,47761,0.5635,0.3649,0.5635,0.5911,2309,2202.6,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/16,木,平日,,晴,22.0,13.0,計,127446,170000,0.7497,0.9960,166995,0.7632,74,42,1722.2,0.84,89,0.8315,89,0.8315,0,,0.0000,0.2154,0,52175,0.4094,0.3671,0.4094,0.5824,2472,3093.3,,0.0000,
0001,千房直営,000002,第2エリア,005   ,リノアス八尾支店,2026/04/17,金,平日,,晴,24.0,12.0,計,127718,150000,0.8515,0.9884,145595,0.8772,75,38,1702.9,0.85,79,0.9494,76,0.9868,0,,0.0000,0.2056,0,49799,0.3899,0.3681,0.3899,0.5737,2370,3233.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/01,水,平日,,雨,15.0,12.0,計,349363,250000,1.3975,1.3975,328119,1.0647,143,61,2443.1,4.21,162,0.8827,164,0.8720,0,152143,0.4355,0.4355,0,64707,0.1852,0.1852,0.6207,0.6207,2763,7586.6,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/02,木,平日,,晴,17.0,10.0,計,300046,250000,1.2002,1.2988,282548,1.0619,136,54,2206.2,4.00,162,0.8395,136,1.0000,0,76536,0.2551,0.3521,0,56420,0.1880,0.1865,0.4431,0.5387,2446,7360.1,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/03,金,平日,,晴,21.0,6.0,計,263596,250000,1.0544,1.2173,259813,1.0146,120,53,2196.6,3.53,162,0.7407,122,0.9836,0,152970,0.5803,0.4180,0,61869,0.2347,0.2004,0.8150,0.6184,2694,5870.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/04,土,土曜,,雨,18.0,13.0,計,412788,450000,0.9173,1.1048,322453,1.2801,162,67,2548.1,4.76,347,0.4669,145,1.1172,0,65772,0.1593,0.3375,0,69643,0.1687,0.1906,0.3281,0.5280,3099,7992.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/05,日,日祝,,晴,22.0,15.0,計,374004,430000,0.8698,1.0428,344596,1.0853,165,67,2266.7,4.85,344,0.4797,160,1.0313,0,3060,0.0082,0.2650,0,77372,0.2069,0.1941,0.2151,0.4592,3436,6530.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/06,月,平日,,晴,23.0,13.0,計,193894,250000,0.7756,1.0073,256407,0.7562,87,43,2228.7,2.56,162,0.5370,122,0.7131,0,72240,0.3726,0.2760,0,55182,0.2846,0.2034,0.6572,0.4794,2592,4488.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/07,火,平日,,曇,16.0,9.0,計,286552,250000,1.1462,1.0236,191100,1.4995,116,50,2470.3,3.41,162,0.7160,99,1.1717,0,100146,0.3495,0.2857,0,61382,0.2142,0.2048,0.5637,0.4905,2668,6444.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/08,水,平日,,晴,18.0,6.0,計,191232,250000,0.7649,0.9964,267761,0.7142,86,38,2223.6,2.53,162,0.5309,116,0.7414,0,44618,0.2333,0.2815,0,49446,0.2586,0.2092,0.4919,0.4906,2127,5394.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/09,木,平日,,曇,18.0,7.0,計,292891,250000,1.1716,1.0131,261856,1.1185,106,49,2763.1,3.12,162,0.6543,111,0.9550,0,87174,0.2976,0.2832,0,50068,0.1709,0.2050,0.4686,0.4882,2143,8200.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/10,金,平日,,雨,21.0,13.0,計,201099,250000,0.8044,0.9950,351043,0.5729,82,36,2452.4,2.41,162,0.5062,164,0.5000,0,35657,0.1773,0.2758,0,47269,0.2351,0.2071,0.4124,0.4829,2199,5487.0,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/11,土,土曜,,晴,25.0,16.0,計,309990,450000,0.6889,0.9536,462793,0.6698,135,63,2296.2,3.97,347,0.3890,169,0.7988,0,76635,0.2472,0.2730,0,76581,0.2470,0.2110,0.4943,0.4840,3473,5355.4,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/12,日,日祝,,晴,22.0,13.0,計,292546,430000,0.6803,0.9223,435050,0.6724,101,48,2896.5,2.97,344,0.2936,184,0.5489,0,3060,0.0105,0.2509,0,59300,0.2027,0.2103,0.2132,0.4611,2674,6564.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/13,月,平日,,曇,21.0,11.0,計,226443,250000,0.9058,0.9213,236549,0.9573,95,45,2383.6,2.79,162,0.5864,114,0.8333,0,134096,0.5922,0.2718,0,48853,0.2157,0.2106,0.8079,0.4824,2116,6420.9,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/14,火,平日,,晴,25.0,14.0,計,223520,250000,0.8941,0.9197,228412,0.9786,93,41,2403.4,2.74,162,0.5741,99,0.9394,0,70819,0.3168,0.2744,0,46940,0.2100,0.2106,0.5268,0.4849,1998,6712.3,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/15,水,平日,,雨,19.0,14.0,計,284739,250000,1.1390,0.9319,277224,1.0271,105,53,2711.8,3.09,162,0.6481,124,0.8468,0,52913,0.1858,0.2684,0,43064,0.1512,0.2066,0.3371,0.4749,2017,8470.2,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/16,木,平日,,晴,22.0,13.0,計,209571,250000,0.8383,0.9269,332193,0.6309,94,51,2229.5,2.76,162,0.5802,149,0.6309,0,57435,0.2741,0.2686,0,46547,0.2221,0.2073,0.4962,0.4759,2003,6277.7,,0.0000,
0001,千房直営,000001,第1エリア,010   ,京都アバンティ支店,2026/04/17,金,平日,,晴,23.0,10.0,計,204520,250000,0.8181,0.9215,374611,0.5460,95,45,2152.8,2.79,162,0.5864,110,0.8636,0,54691,0.2674,0.2686,0,50714,0.2480,0.2091,0.5154,0.4777,2230,5502.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/01,水,平日,,雨,15.0,12.0,計,140252,170000,0.8250,0.8250,270919,0.5177,76,44,1845.4,1.36,94,0.8085,149,0.5101,0,24286,0.1732,0.1732,0,68315,0.4871,0.4871,0.6602,0.6602,3093,2720.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/02,木,平日,,晴,15.0,10.0,計,152381,160000,0.9524,0.8868,297604,0.5120,88,52,1731.6,1.57,89,0.9888,174,0.5057,0,16032,0.1052,0.1378,0,73995,0.4856,0.4863,0.5908,0.6241,3331,2744.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/03,金,平日,,晴,20.0,7.0,計,174709,190000,0.9195,0.8987,225223,0.7757,102,59,1712.8,1.82,106,0.9623,138,0.7391,0,132780,0.7600,0.3704,0,64481,0.3691,0.4425,1.1291,0.8129,2985,3511.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/04,土,土曜,,雨,20.0,15.0,計,318393,270000,1.1792,0.9946,375806,0.8472,162,73,1965.4,2.89,150,1.0800,194,0.8351,0,60465,0.1899,0.2973,0,107132,0.3365,0.3995,0.5264,0.6968,4577,4173.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/05,日,日祝,,曇,22.0,16.0,計,261510,280000,0.9340,0.9787,364997,0.7165,142,72,1841.6,2.54,156,0.9103,180,0.7889,0,,0.0000,0.2230,0,90725,0.3469,0.3864,0.3469,0.6094,3889,4034.6,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/06,月,平日,,晴,21.0,12.0,計,204249,160000,1.2766,1.0175,267582,0.7633,131,66,1559.2,2.34,88,1.4886,158,0.8291,0,50531,0.2474,0.2270,0,78215,0.3829,0.3858,0.6303,0.6128,3465,3536.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/07,火,平日,,曇,18.0,9.0,計,153643,160000,0.9603,1.0109,226745,0.6776,89,48,1726.3,1.59,88,1.0114,118,0.7542,0,44702,0.2909,0.2340,0,66195,0.4308,0.3908,0.7218,0.6247,2904,3174.4,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/08,水,平日,,晴,17.0,6.0,計,211993,170000,1.2470,1.0366,231885,0.9142,104,61,2038.4,1.86,94,1.1064,117,0.8889,0,96532,0.4554,0.2630,0,63676,0.3004,0.3789,0.7557,0.6419,2921,4354.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/09,木,平日,,曇,19.0,9.0,計,210224,160000,1.3139,1.0624,191527,1.0976,102,57,2061.0,1.82,88,1.1591,108,0.9444,0,46402,0.2207,0.2581,0,71100,0.3382,0.3742,0.5589,0.6324,3152,4001.7,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/10,金,平日,,雨,22.0,14.0,計,196223,190000,1.0328,1.0595,251098,0.7815,93,51,2109.9,1.66,105,0.8857,132,0.7045,0,164414,0.8379,0.3144,0,63888,0.3256,0.3695,1.1635,0.6839,2802,4201.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/11,土,土曜,,晴,21.0,16.0,計,330668,270000,1.2247,1.0799,333489,0.9915,147,78,2249.4,2.63,150,0.9800,156,0.9423,0,29590,0.0895,0.2828,0,96070,0.2905,0.3584,0.3800,0.6412,4022,4932.9,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/12,日,日祝,,晴,22.0,13.0,計,337493,290000,1.1638,1.0898,404341,0.8347,166,81,2033.1,2.96,161,1.0311,197,0.8426,0,,0.0000,0.2473,0,104973,0.3110,0.3525,0.3110,0.5998,4449,4551.5,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/13,月,平日,,曇,22.0,14.0,計,173102,160000,1.0819,1.0893,263500,0.6569,96,49,1803.1,1.71,88,1.0909,137,0.7007,0,79684,0.4603,0.2602,0,67951,0.3925,0.3549,0.8529,0.6151,3012,3448.2,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/14,火,平日,,曇,24.0,13.0,計,180707,160000,1.1294,1.0916,251703,0.7179,88,52,2053.5,1.57,88,1.0000,129,0.6822,0,,0.0000,0.2448,0,67006,0.3708,0.3558,0.3708,0.6006,3095,3503.2,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/15,水,平日,,雨,20.0,15.0,計,173671,170000,1.0216,1.0876,274529,0.6326,87,54,1996.2,1.55,94,0.9255,142,0.6127,0,,0.0000,0.2316,0,62463,0.3597,0.3560,0.3597,0.5876,2733,3812.8,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/16,木,平日,,晴,22.0,13.0,計,229645,160000,1.4353,1.1054,225875,1.0167,126,68,1822.6,2.25,88,1.4318,134,0.9403,0,,0.0000,0.2161,0,55648,0.2423,0.3485,0.2423,0.5646,2537,5431.1,,0.0000,
0001,千房直営,000001,第1エリア,013   ,堺東支店,2026/04/17,金,平日,,晴,23.0,12.0,計,237332,190000,1.2491,1.1137,345813,0.6863,111,70,2138.1,1.98,105,1.0571,171,0.6491,0,,0.0000,0.2022,0,61265,0.2581,0.3427,0.2581,0.5449,2668,5337.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/01,水,平日,,雨,15.0,11.0,計,228373,180000,1.2687,1.2687,228750,0.9984,126,58,1812.5,2.38,0,,129,0.9767,0,61954,0.2713,0.2713,0,67601,0.2960,0.2960,0.5673,0.5673,3183,4304.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/02,木,平日,,晴,18.0,10.0,計,132869,180000,0.7382,1.0035,182597,0.7277,81,43,1640.4,1.53,0,,104,0.7788,0,88295,0.6645,0.4159,0,57456,0.4324,0.3462,1.0970,0.7621,2651,3007.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/03,金,平日,,晴,21.0,5.0,計,157522,180000,0.8751,0.9607,249181,0.6322,91,48,1731.0,1.72,0,,136,0.6691,0,156731,0.9950,0.5918,0,59481,0.3776,0.3557,1.3726,0.9475,2800,3375.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/04,土,土曜,,雨,18.0,13.0,計,356646,350000,1.0190,0.9836,350338,1.0180,186,80,1917.5,3.51,0,,192,0.9688,0,43361,0.1216,0.4002,0,88688,0.2487,0.3121,0.3703,0.7123,4092,5229.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/05,日,日祝,,曇,22.0,15.0,計,270747,300000,0.9025,0.9632,256363,1.0561,149,66,1817.1,2.81,0,,160,0.9313,0,,0.0000,0.3057,0,83673,0.3090,0.3114,0.3090,0.6171,3931,4132.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/06,月,平日,,晴,23.0,12.0,計,195753,170000,1.1515,0.9867,203997,0.9596,94,49,2082.5,1.77,0,,137,0.6861,0,99747,0.5096,0.3354,0,61290,0.3131,0.3116,0.8227,0.6470,2863,4102.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/07,火,平日,,曇,16.0,8.0,計,182878,170000,1.0758,0.9966,153636,1.1903,104,54,1758.4,1.96,0,,103,1.0097,0,55243,0.3021,0.3314,0,54758,0.2994,0.3102,0.6015,0.6416,2554,4296.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/08,水,平日,,晴,19.0,5.0,計,207889,180000,1.1549,1.0133,150717,1.3793,108,51,1924.9,2.04,0,,83,1.3012,0,45796,0.2203,0.3181,0,61517,0.2959,0.3085,0.5162,0.6265,2841,4390.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/09,木,平日,,曇,19.0,6.0,計,155379,180000,0.8632,0.9990,127727,1.2165,83,44,1872.0,1.57,0,,64,1.2969,0,40602,0.2613,0.3134,0,52827,0.3400,0.3111,0.6013,0.6245,2473,3769.8,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/10,金,平日,,雨,20.0,13.0,計,195799,180000,1.0878,1.0067,158339,1.2366,97,51,2018.5,1.83,0,,85,1.1412,0,146651,0.7490,0.3543,0,61261,0.3129,0.3112,1.0619,0.6656,2858,4110.5,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/11,土,土曜,,晴,23.0,15.0,計,326926,350000,0.9341,0.9962,271759,1.2030,157,76,2082.3,2.96,0,,143,1.0979,0,48369,0.1480,0.3263,0,80449,0.2461,0.3024,0.3940,0.6287,3785,5182.4,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/12,日,日祝,,晴,23.0,13.0,計,328640,300000,1.0955,1.0071,298029,1.1027,170,69,1933.2,3.21,0,,155,1.0968,0,,0.0000,0.2872,0,95509,0.2906,0.3010,0.2906,0.5882,4360,4522.6,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/13,月,平日,,曇,22.0,11.0,計,150764,170000,0.8868,1.0001,181246,0.8318,89,47,1694.0,1.68,0,,100,0.8900,0,67260,0.4461,0.2955,0,48050,0.3187,0.3019,0.7648,0.5974,2243,4032.9,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/14,火,平日,,曇,26.0,13.0,計,95191,170000,0.5599,0.9756,121216,0.7853,56,36,1699.8,1.06,0,,70,0.8000,0,7814,0.0821,0.2887,0,51141,0.5372,0.3094,0.6193,0.5981,2425,2355.2,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/15,水,平日,,雨,19.0,14.0,計,172244,180000,0.9569,0.9746,165167,1.0428,89,53,1935.3,1.68,0,,96,0.9271,0,,0.0000,0.2729,0,53342,0.3097,0.3094,0.3097,0.5824,2437,4240.7,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/16,木,平日,,晴,22.0,13.0,計,138158,180000,0.7675,0.9637,181806,0.7599,72,43,1918.9,1.36,0,,106,0.6792,0,,0.0000,0.2615,0,54744,0.3962,0.3131,0.3962,0.5746,2563,3234.3,,0.0000,
0001,千房直営,000001,第1エリア,014   ,高槻阪急スクエア支店,2026/04/17,金,平日,,晴,24.0,10.0,計,251905,180000,1.3995,0.9855,238109,1.0579,127,62,1983.5,2.40,0,,127,1.0000,0,,0.0000,0.2429,0,64292,0.2552,0.3090,0.2552,0.5519,3025,4996.5,,0.0000,
